Name,Type,Province,District,Review_Author,Rating,User_Review,Photo_URL,Place_ID
Avani Kalutara Resort,Hotel,Western,Kalutara,Hiran Abeysinghe,5,"I had an amazing stay at Avani Kalutara Hotel! From the moment we arrived, the staff made us feel so welcome and comfortable. The service was truly exceptional — especially Achini and Hiran, who went above and beyond to make our stay memorable.

The food was absolutely delicious with a great variety to choose from, and every meal felt fresh and flavorful. The rooms were clean, spacious, and beautifully designed, offering a relaxing atmosphere with stunning views.

Overall, it was a wonderful experience filled with warmth, comfort, and top-notch hospitality. Highly recommend Avani Kalutara Hotel to anyone looking for a peaceful and enjoyable getaway!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dN5iGnOyx6K9zqZsrdVRYtTOk-_FkZt9s6NATgo5kCCWvASlKjNHxhnXibezGbV4L2H-BHLCSZgDeJD0y7HdQKw2uBJw18GO6nBCnL_IaKE2E-0bggM87IWChCE5ZYWw1xZ_2GTnC1Bq35JuLsSFk2XuOBJEWfnCqEtKh9MFiegyvWuHfVSz-po0OXShCT8jK700QaiZC5L1g90m3omuxcHjIHG1a-zUSh3SCPe5IjKkeiUGg14i0Fda1xRP5Jbib8FmNRKpewuT82XxJZeQdeiil8lGyFjbwqEjNlQzJqfWwlsdY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJKz34ZSk34joRcFnB6VK1dXc
Avani Kalutara Resort,Hotel,Western,Kalutara,dilshan madushanka,5,"I had a wonderful stay at the hotel! The room was clean and comfortable, and the service was excellent. I especially want to mention Amashi from the Front Office, who was incredibly friendly, professional, and helpful throughout my stay. She greeted me with a warm smile, handled check-in smoothly, and made sure all my needs were taken care of. Her excellent customer service truly made my experience more enjoyable. Thank you, Amashi, and the whole team, for making my stay so pleasant!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dN5iGnOyx6K9zqZsrdVRYtTOk-_FkZt9s6NATgo5kCCWvASlKjNHxhnXibezGbV4L2H-BHLCSZgDeJD0y7HdQKw2uBJw18GO6nBCnL_IaKE2E-0bggM87IWChCE5ZYWw1xZ_2GTnC1Bq35JuLsSFk2XuOBJEWfnCqEtKh9MFiegyvWuHfVSz-po0OXShCT8jK700QaiZC5L1g90m3omuxcHjIHG1a-zUSh3SCPe5IjKkeiUGg14i0Fda1xRP5Jbib8FmNRKpewuT82XxJZeQdeiil8lGyFjbwqEjNlQzJqfWwlsdY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJKz34ZSk34joRcFnB6VK1dXc
Avani Kalutara Resort,Hotel,Western,Kalutara,Kasun Nimantha,4,"This was my first visit to Avani Resorts. Overall, it's a good experience and I’d rate the experience 7.5/10.

The welcome was warm, and the refreshing welcome drink set a good first impression. The rooms were not very spacious but adequate for a comfortable stay. However, I did notice some sand and dirt in the corners, which gave the impression that the rooms had been prepared in a hurry. Aside from that, the washrooms were clean, well-maintained, and had both hot and cold water.

The buffet area was large, but the spread was rather average. The selection was just enough to meet expectations, Size of the dining area didn’t feel like fully matched the capacity of the hotel.

The pool area was clean and pleasant, but again, space seemed to be an issue. With the size of the hotel, the pool can get crowded easily, even though there’s also a kids’ pool available. It felt like the overall design didn’t fully consider the number of guests the hotel can accommodate at once.

If you’re planning to enjoy the seashore and waves, this is not a bad place, though the sea can be quite rough, so you need to pay attention to the warning flags.

One highlight was the staff; they were very friendly, accommodating, and went out of their way to handle all custom requests, which really added to the experience.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dN5iGnOyx6K9zqZsrdVRYtTOk-_FkZt9s6NATgo5kCCWvASlKjNHxhnXibezGbV4L2H-BHLCSZgDeJD0y7HdQKw2uBJw18GO6nBCnL_IaKE2E-0bggM87IWChCE5ZYWw1xZ_2GTnC1Bq35JuLsSFk2XuOBJEWfnCqEtKh9MFiegyvWuHfVSz-po0OXShCT8jK700QaiZC5L1g90m3omuxcHjIHG1a-zUSh3SCPe5IjKkeiUGg14i0Fda1xRP5Jbib8FmNRKpewuT82XxJZeQdeiil8lGyFjbwqEjNlQzJqfWwlsdY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJKz34ZSk34joRcFnB6VK1dXc
Avani Kalutara Resort,Hotel,Western,Kalutara,Vihanga Thathsara Kaluarachchi Liyanage,5,"We recently had a full board outing at Avani Kalutara Resort with a group of colleagues, and it was an amazing experience! From the moment we arrived, the staff made us feel welcome and well taken care of. A special thanks to Nishen from Reservations, Rishan, F&B Manager, Jayantha, Nimesh, Tharindi and Rovindi from the Reception for their outstanding service. Everyone was so friendly, attentive, and professional. The food was delicious, the service was top-notch, and the overall experience exceeded our expectations. Highly recommended for anyone planning a group outing or getaway!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dN5iGnOyx6K9zqZsrdVRYtTOk-_FkZt9s6NATgo5kCCWvASlKjNHxhnXibezGbV4L2H-BHLCSZgDeJD0y7HdQKw2uBJw18GO6nBCnL_IaKE2E-0bggM87IWChCE5ZYWw1xZ_2GTnC1Bq35JuLsSFk2XuOBJEWfnCqEtKh9MFiegyvWuHfVSz-po0OXShCT8jK700QaiZC5L1g90m3omuxcHjIHG1a-zUSh3SCPe5IjKkeiUGg14i0Fda1xRP5Jbib8FmNRKpewuT82XxJZeQdeiil8lGyFjbwqEjNlQzJqfWwlsdY&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJKz34ZSk34joRcFnB6VK1dXc
Turyaa Kalutara,Hotel,Western,Kalutara,sandu wadasinghe,5,"Its a wonderful hotel in Kalutara district with a nice beach.I specially thank for front office manager. He manage all things very properly. Rooms are very clean and roomservice is very good. In our check in time and stay period Dilki, Hiruni and Hirosha very friendly with us. I want to come again. This hotel management is very good.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2f3YKkWWOO98SLxNc5EE7oTNW594vkiBl5Dg6Rr4zDJ2jyNEnO61vx0KAekFhep9eKNru5AodMjQr_vpYgfLRbmXSY7uVt1aXYRe7DuYh0BrB-i_-ptsIrioNaYE4nJt0TbigHT0l6frhoMtKOSR63sj3_zbqNMhU4OVShMzmiZuWxP2G54KPgCwfLz69foB1MEB7I1WZYDTbrDceYm3JsS-chz_9OWKG9DXVAyflNqM9X1N6LWZfeFiIwCFmFOTpIcAwPOulDIJi8rLc_VKtsxKZC7Y9D6qJ_3dATL1pMFX1Bvq4h4NoJnSJaV7hRkX-YtjpcDJB3ubALTD13CramqoXG8lwUURSqVets-sdzMLvlYGSbQa7TUJqrdW5uoiJgWdWiXPXuW_sZvoMXpQPRFpwKX0CkPBfT06Y-vnptH_wg96OMEGk8_qUL7GbH2CVySTYmlhHfQTEXPjiBIij2yEOss5ABljs9y3bXlOm_IaUnC1OdpgA3V4wIcBSFfvSqt5hlyfj9IPeH61QotTAx1jM2otIYChjqbK29cfcUamCjoyO_XriH8gm5z5HxrRtKmzBT_NJdgTAyurSp1VwFViu2dBw&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJwTeDhuo34joRQsY-20LPWlw
Turyaa Kalutara,Hotel,Western,Kalutara,Pasindu Chamikara,5,"We recently visited this hotel for our office family trip, and it turned out to be a truly memorable experience. From the moment we arrived, we were impressed by the size of the property and the way everything was managed so smoothly. The hotel is very spacious with enough rooms to comfortably accommodate a large group, yet the staff ensured that each of us received excellent service throughout our stay.

The restaurant was another highlight of our visit. It is large enough to handle big crowds, and I was amazed by how efficiently they provided such warm and attentive service even when serving many guests at once. The food was absolutely delicious with a variety that satisfied everyone, and the quality remained consistently high during our stay.

The rooms were very comfortable, well maintained, and provided everything we needed for a relaxing experience. The hotel also offers high-speed Wi-Fi, which was very useful for those of us who needed to attend to internet-based work. The environment around the property is calm, scenic, and creates a refreshing atmosphere, making it ideal for both leisure and work.

Overall, this hotel exceeded our expectations. It is a wonderful place to stay, and I would highly recommend it to others.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2f3YKkWWOO98SLxNc5EE7oTNW594vkiBl5Dg6Rr4zDJ2jyNEnO61vx0KAekFhep9eKNru5AodMjQr_vpYgfLRbmXSY7uVt1aXYRe7DuYh0BrB-i_-ptsIrioNaYE4nJt0TbigHT0l6frhoMtKOSR63sj3_zbqNMhU4OVShMzmiZuWxP2G54KPgCwfLz69foB1MEB7I1WZYDTbrDceYm3JsS-chz_9OWKG9DXVAyflNqM9X1N6LWZfeFiIwCFmFOTpIcAwPOulDIJi8rLc_VKtsxKZC7Y9D6qJ_3dATL1pMFX1Bvq4h4NoJnSJaV7hRkX-YtjpcDJB3ubALTD13CramqoXG8lwUURSqVets-sdzMLvlYGSbQa7TUJqrdW5uoiJgWdWiXPXuW_sZvoMXpQPRFpwKX0CkPBfT06Y-vnptH_wg96OMEGk8_qUL7GbH2CVySTYmlhHfQTEXPjiBIij2yEOss5ABljs9y3bXlOm_IaUnC1OdpgA3V4wIcBSFfvSqt5hlyfj9IPeH61QotTAx1jM2otIYChjqbK29cfcUamCjoyO_XriH8gm5z5HxrRtKmzBT_NJdgTAyurSp1VwFViu2dBw&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJwTeDhuo34joRQsY-20LPWlw
Turyaa Kalutara,Hotel,Western,Kalutara,Lithira Disanayaka,5,"I had an amazing experience at this hotel from start to finish. The flexibility and hassle-free booking process made everything so smooth, and the staff went above and beyond to ensure a memorable stay.

The customer service was exceptional – every staff member was attentive, warm, and professional. A special thank you for the thoughtful arrangement with the bed décor and cake ,which made the occasion truly unforgettable.

The room was spotless, comfortable, and well-maintained, offering a perfect balance of luxury and coziness. The location was ideal, and we especially loved spending time at the pool, which was both relaxing and beautifully kept.

The food was excellent with a great variety and taste that exceeded expectations.

Overall, this hotel made our stay truly special, and I would highly recommend it to anyone looking for a combination of comfort, service, and memorable experiences",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2f3YKkWWOO98SLxNc5EE7oTNW594vkiBl5Dg6Rr4zDJ2jyNEnO61vx0KAekFhep9eKNru5AodMjQr_vpYgfLRbmXSY7uVt1aXYRe7DuYh0BrB-i_-ptsIrioNaYE4nJt0TbigHT0l6frhoMtKOSR63sj3_zbqNMhU4OVShMzmiZuWxP2G54KPgCwfLz69foB1MEB7I1WZYDTbrDceYm3JsS-chz_9OWKG9DXVAyflNqM9X1N6LWZfeFiIwCFmFOTpIcAwPOulDIJi8rLc_VKtsxKZC7Y9D6qJ_3dATL1pMFX1Bvq4h4NoJnSJaV7hRkX-YtjpcDJB3ubALTD13CramqoXG8lwUURSqVets-sdzMLvlYGSbQa7TUJqrdW5uoiJgWdWiXPXuW_sZvoMXpQPRFpwKX0CkPBfT06Y-vnptH_wg96OMEGk8_qUL7GbH2CVySTYmlhHfQTEXPjiBIij2yEOss5ABljs9y3bXlOm_IaUnC1OdpgA3V4wIcBSFfvSqt5hlyfj9IPeH61QotTAx1jM2otIYChjqbK29cfcUamCjoyO_XriH8gm5z5HxrRtKmzBT_NJdgTAyurSp1VwFViu2dBw&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJwTeDhuo34joRQsY-20LPWlw
Turyaa Kalutara,Hotel,Western,Kalutara,Pathum Madhusankha,5,"We had a pleasant stay overall!

Room: Clean, comfortable, and well-maintained – very satisfied.

Food: Great variety and taste – definitely a highlight.

View: Beautiful and relaxing, perfect for a getaway.

Pool: Excellent facilities, clean and enjoyable for all ages.

Staff: Very friendly and helpful throughout our stay.

A few areas to improve:

The kids' play area could use some upgrades and better equipment to be more engaging.

Would definitely consider coming back.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2f3YKkWWOO98SLxNc5EE7oTNW594vkiBl5Dg6Rr4zDJ2jyNEnO61vx0KAekFhep9eKNru5AodMjQr_vpYgfLRbmXSY7uVt1aXYRe7DuYh0BrB-i_-ptsIrioNaYE4nJt0TbigHT0l6frhoMtKOSR63sj3_zbqNMhU4OVShMzmiZuWxP2G54KPgCwfLz69foB1MEB7I1WZYDTbrDceYm3JsS-chz_9OWKG9DXVAyflNqM9X1N6LWZfeFiIwCFmFOTpIcAwPOulDIJi8rLc_VKtsxKZC7Y9D6qJ_3dATL1pMFX1Bvq4h4NoJnSJaV7hRkX-YtjpcDJB3ubALTD13CramqoXG8lwUURSqVets-sdzMLvlYGSbQa7TUJqrdW5uoiJgWdWiXPXuW_sZvoMXpQPRFpwKX0CkPBfT06Y-vnptH_wg96OMEGk8_qUL7GbH2CVySTYmlhHfQTEXPjiBIij2yEOss5ABljs9y3bXlOm_IaUnC1OdpgA3V4wIcBSFfvSqt5hlyfj9IPeH61QotTAx1jM2otIYChjqbK29cfcUamCjoyO_XriH8gm5z5HxrRtKmzBT_NJdgTAyurSp1VwFViu2dBw&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJwTeDhuo34joRQsY-20LPWlw
Turyaa Kalutara,Hotel,Western,Kalutara,Manuja kasun,3,"Our stay was overall a moderately pleasant experience from start to finish. The staff were friendly and efficient in handling billing and registration. The beach was lovely, and the hotel itself was very clean and well maintained. The room and bathroom were spacious and spotless.

Dinner and breakfast were enjoyable, with a nice selection of dishes, and the happy hour with complimentary drinks was a lovely touch. On some evenings, there was live music and a party-like atmosphere, which added to the charm. We also appreciated that the hotel provided free accommodation and meals for our driver.

However, there were a few areas that could be improved. This was the only hotel we visited that did not offer refreshments on arrival. Lunch was not as impressive as the other meals, and we had to call several times to arrange the third bed and toiletries for the third guest. Additionally, there was a fire alarm at around 2.00 am (night),
which was quite disturbing — it would be great if such incidents could be better prevented.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2f3YKkWWOO98SLxNc5EE7oTNW594vkiBl5Dg6Rr4zDJ2jyNEnO61vx0KAekFhep9eKNru5AodMjQr_vpYgfLRbmXSY7uVt1aXYRe7DuYh0BrB-i_-ptsIrioNaYE4nJt0TbigHT0l6frhoMtKOSR63sj3_zbqNMhU4OVShMzmiZuWxP2G54KPgCwfLz69foB1MEB7I1WZYDTbrDceYm3JsS-chz_9OWKG9DXVAyflNqM9X1N6LWZfeFiIwCFmFOTpIcAwPOulDIJi8rLc_VKtsxKZC7Y9D6qJ_3dATL1pMFX1Bvq4h4NoJnSJaV7hRkX-YtjpcDJB3ubALTD13CramqoXG8lwUURSqVets-sdzMLvlYGSbQa7TUJqrdW5uoiJgWdWiXPXuW_sZvoMXpQPRFpwKX0CkPBfT06Y-vnptH_wg96OMEGk8_qUL7GbH2CVySTYmlhHfQTEXPjiBIij2yEOss5ABljs9y3bXlOm_IaUnC1OdpgA3V4wIcBSFfvSqt5hlyfj9IPeH61QotTAx1jM2otIYChjqbK29cfcUamCjoyO_XriH8gm5z5HxrRtKmzBT_NJdgTAyurSp1VwFViu2dBw&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJwTeDhuo34joRQsY-20LPWlw
Royal Palms Beach Hotel,Hotel,Western,Kalutara,Kushan Gunasekera,5,"Royal Palm Beach Hotel is a wonderful place for a relaxing getaway by the sea. 🌴🌊 The location is excellent, right on the beach with stunning ocean views and a peaceful atmosphere. The garden areas and pool are well maintained, making it perfect for both families and couples.

The staff are friendly, attentive, and always willing to help, which really adds to the overall experience. Rooms are spacious, clean, and comfortable, with modern amenities. The food is also very good, offering a nice mix of local and international dishes.

Evenings by the poolside or beach are especially beautiful, with a cool breeze and the sound of waves. 🌅

Highly recommend this hotel if you’re looking for comfort, relaxation, and great service in a beachside setting",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dt6juZ2vhSKHaZyazquhb06qUfJWymkuI0wvJ-fVYGqissvzRh5QE1pLyeTiF2a50ALJh9_9TOR6mltOvoB_KSjW85vn2Drhoz6zItsrtf2Y7e2nx0sd9umFJaEuBWM_VfioJ7QkO21YUm9kJSUGxK4fLDg3DSNhQ0qAXaLB7DennyyaWPFQ_1a02Bb6S_CjDLVNHAJy58jDiFDn2-kCebzmewYVumgVzbw58bL1plIhHM3IOIkTZ2IswdDhb4bJ-CTpcRSrhMe-_FlmUS3mDBhD5UaGly8hlAgZshm8pTy0F2AbHxmEMcwCvKGTQd7coQESL0tc5EuAJloLjHyf1xClxS4Qyubpe6kF9bxikdZSGE6bTkm2smA_O5CL4qbI8AaTblJ2awvFirxzkpIMk9Ddka_VCoH90e4DQFA7K4PC9QxTWudBuM45XQZlYJZkUPU6SpoRAxkhKYzs_SLYhqbfuhfSZRE-AA67XALJ-xC9jOwEZXj7Dg3_9BDq1l3r1VYuDjnaiGWtzGQqa-iJwp5OrkYsT4ZRabOdieov8jkGHcNSia2Dw3-AzDJmFRSXDBuRFrqi4oEIikX6NYvrkzhZbolA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJk1LFGKQ34joRtQox7_9pyTs
Royal Palms Beach Hotel,Hotel,Western,Kalutara,Nadeesha Kasthuriarachchi,5,"We had a fantastic company day outing at Hotel Royal Palms, Kalutara. The customer service was excellent – the staff were very attentive and supportive throughout the day. The food was delicious, fresh, and hygienic, and the place was kept very clean and well-maintained.

The highlight for our team was the pool activities. One of the hotel staff members joined and guided us in pool games, which was such a fun and unique experience. None of us had experienced that in any other hotel in Sri Lanka, and it made our outing truly memorable.

Overall, it was a perfect place for a team outing – great service, tasty food, cleanliness, and something extra special!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dt6juZ2vhSKHaZyazquhb06qUfJWymkuI0wvJ-fVYGqissvzRh5QE1pLyeTiF2a50ALJh9_9TOR6mltOvoB_KSjW85vn2Drhoz6zItsrtf2Y7e2nx0sd9umFJaEuBWM_VfioJ7QkO21YUm9kJSUGxK4fLDg3DSNhQ0qAXaLB7DennyyaWPFQ_1a02Bb6S_CjDLVNHAJy58jDiFDn2-kCebzmewYVumgVzbw58bL1plIhHM3IOIkTZ2IswdDhb4bJ-CTpcRSrhMe-_FlmUS3mDBhD5UaGly8hlAgZshm8pTy0F2AbHxmEMcwCvKGTQd7coQESL0tc5EuAJloLjHyf1xClxS4Qyubpe6kF9bxikdZSGE6bTkm2smA_O5CL4qbI8AaTblJ2awvFirxzkpIMk9Ddka_VCoH90e4DQFA7K4PC9QxTWudBuM45XQZlYJZkUPU6SpoRAxkhKYzs_SLYhqbfuhfSZRE-AA67XALJ-xC9jOwEZXj7Dg3_9BDq1l3r1VYuDjnaiGWtzGQqa-iJwp5OrkYsT4ZRabOdieov8jkGHcNSia2Dw3-AzDJmFRSXDBuRFrqi4oEIikX6NYvrkzhZbolA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJk1LFGKQ34joRtQox7_9pyTs
Royal Palms Beach Hotel,Hotel,Western,Kalutara,Rajagobala Sarma Gajendran,5,"What a wonderful stay! From the moment I arrived, the staff went above and beyond to make me feel welcome. The room was cozy and beautifully maintained, with a stunning view. The food at the restaurant was fantastic, and the overall atmosphere made me feel relaxed and cared for. I look forward to coming back soon!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dt6juZ2vhSKHaZyazquhb06qUfJWymkuI0wvJ-fVYGqissvzRh5QE1pLyeTiF2a50ALJh9_9TOR6mltOvoB_KSjW85vn2Drhoz6zItsrtf2Y7e2nx0sd9umFJaEuBWM_VfioJ7QkO21YUm9kJSUGxK4fLDg3DSNhQ0qAXaLB7DennyyaWPFQ_1a02Bb6S_CjDLVNHAJy58jDiFDn2-kCebzmewYVumgVzbw58bL1plIhHM3IOIkTZ2IswdDhb4bJ-CTpcRSrhMe-_FlmUS3mDBhD5UaGly8hlAgZshm8pTy0F2AbHxmEMcwCvKGTQd7coQESL0tc5EuAJloLjHyf1xClxS4Qyubpe6kF9bxikdZSGE6bTkm2smA_O5CL4qbI8AaTblJ2awvFirxzkpIMk9Ddka_VCoH90e4DQFA7K4PC9QxTWudBuM45XQZlYJZkUPU6SpoRAxkhKYzs_SLYhqbfuhfSZRE-AA67XALJ-xC9jOwEZXj7Dg3_9BDq1l3r1VYuDjnaiGWtzGQqa-iJwp5OrkYsT4ZRabOdieov8jkGHcNSia2Dw3-AzDJmFRSXDBuRFrqi4oEIikX6NYvrkzhZbolA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJk1LFGKQ34joRtQox7_9pyTs
Royal Palms Beach Hotel,Hotel,Western,Kalutara,Chulani I,5,"We had lunch buffet at this location and we were quite pleased with the experience. It is located a bit away from the main road, creating a peaceful environment. The environment was very relaxing and they greeted us with a warm welcome.
The package included lunch buffet, pool access and an evening snack which included a piece of cake and tea.
We specifically wanted to use the pool and decided it was worthwhile to get the whole experience.
The staff was very friendly. The food was good and there was quite a collection of food items to chose from. However the dessert section was a bit limited.
Any how, the overall experience was great.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dt6juZ2vhSKHaZyazquhb06qUfJWymkuI0wvJ-fVYGqissvzRh5QE1pLyeTiF2a50ALJh9_9TOR6mltOvoB_KSjW85vn2Drhoz6zItsrtf2Y7e2nx0sd9umFJaEuBWM_VfioJ7QkO21YUm9kJSUGxK4fLDg3DSNhQ0qAXaLB7DennyyaWPFQ_1a02Bb6S_CjDLVNHAJy58jDiFDn2-kCebzmewYVumgVzbw58bL1plIhHM3IOIkTZ2IswdDhb4bJ-CTpcRSrhMe-_FlmUS3mDBhD5UaGly8hlAgZshm8pTy0F2AbHxmEMcwCvKGTQd7coQESL0tc5EuAJloLjHyf1xClxS4Qyubpe6kF9bxikdZSGE6bTkm2smA_O5CL4qbI8AaTblJ2awvFirxzkpIMk9Ddka_VCoH90e4DQFA7K4PC9QxTWudBuM45XQZlYJZkUPU6SpoRAxkhKYzs_SLYhqbfuhfSZRE-AA67XALJ-xC9jOwEZXj7Dg3_9BDq1l3r1VYuDjnaiGWtzGQqa-iJwp5OrkYsT4ZRabOdieov8jkGHcNSia2Dw3-AzDJmFRSXDBuRFrqi4oEIikX6NYvrkzhZbolA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJk1LFGKQ34joRtQox7_9pyTs
Royal Palms Beach Hotel,Hotel,Western,Kalutara,Amila Perera,5,"An excellent hotel with outstanding hospitality. The staff was extremely helpful, and our room was clean, cozy, and comfortable. The food was delicious with a wide buffet selection, plus live Calypso/Classical music during weekend dinners, which made the experience even more enjoyable. The large pool with Jacuzzi and bubbles was a highlight—our child loved it! Highly recommended.""",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dt6juZ2vhSKHaZyazquhb06qUfJWymkuI0wvJ-fVYGqissvzRh5QE1pLyeTiF2a50ALJh9_9TOR6mltOvoB_KSjW85vn2Drhoz6zItsrtf2Y7e2nx0sd9umFJaEuBWM_VfioJ7QkO21YUm9kJSUGxK4fLDg3DSNhQ0qAXaLB7DennyyaWPFQ_1a02Bb6S_CjDLVNHAJy58jDiFDn2-kCebzmewYVumgVzbw58bL1plIhHM3IOIkTZ2IswdDhb4bJ-CTpcRSrhMe-_FlmUS3mDBhD5UaGly8hlAgZshm8pTy0F2AbHxmEMcwCvKGTQd7coQESL0tc5EuAJloLjHyf1xClxS4Qyubpe6kF9bxikdZSGE6bTkm2smA_O5CL4qbI8AaTblJ2awvFirxzkpIMk9Ddka_VCoH90e4DQFA7K4PC9QxTWudBuM45XQZlYJZkUPU6SpoRAxkhKYzs_SLYhqbfuhfSZRE-AA67XALJ-xC9jOwEZXj7Dg3_9BDq1l3r1VYuDjnaiGWtzGQqa-iJwp5OrkYsT4ZRabOdieov8jkGHcNSia2Dw3-AzDJmFRSXDBuRFrqi4oEIikX6NYvrkzhZbolA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJk1LFGKQ34joRtQox7_9pyTs
Citrus Waskaduwa,Hotel,Western,Kalutara,Aman Jain,5,"Very good property located around 10-12km from Bentota.
Rooms are good and spacious with sea view.
Pool is also great.
Only bad thing is that if you are a vegeterian from India then you would find very few options in buffet menu.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dqaOuKE3G43clwZzfibfFOKK9FLw_T5ritUYhK6FXEa0QebF-6fOs94zUnMXfQ4QOW1ZDXw-Cg_9gsV_is92tu51_8WatAm6DOgfdQfGxXBwgxa2Kk7qw756BkP957NUuhSM4fmq0hl8FJcd8yHxdiOswzy-AGolwJ6RdZ9juZ3yKtutt0EVCeCQVlvJRxkSkaqutZd161KL4nwnGmUtyn9sksRROapTgjTuZcGFeM88lc273zreYMRTcEsfYftE2iWfKR1i3HsV6WJOzGHs4rqiom5EgNs-P2k6_6U6xeoooMLZA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJaaxOBuI34joRshgYzrBOKA8
Citrus Waskaduwa,Hotel,Western,Kalutara,Champa Somachandra,2,"Beach view is stunning, but swimming isn’t safe.

Rooms are clean but old; some equipment needs upgrading.

Staff are friendly, but service isn’t five-star level.

Food quality is inconsistent, buffet often not refilled, and long queues.

Finger bowls unavailable; told to use a nearby washroom.

Safety and maintenance need serious attention.

Great location, but far from a true five-star hotel.

First of all, we need to find the person who gave this hotel a 5-star rating.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dqaOuKE3G43clwZzfibfFOKK9FLw_T5ritUYhK6FXEa0QebF-6fOs94zUnMXfQ4QOW1ZDXw-Cg_9gsV_is92tu51_8WatAm6DOgfdQfGxXBwgxa2Kk7qw756BkP957NUuhSM4fmq0hl8FJcd8yHxdiOswzy-AGolwJ6RdZ9juZ3yKtutt0EVCeCQVlvJRxkSkaqutZd161KL4nwnGmUtyn9sksRROapTgjTuZcGFeM88lc273zreYMRTcEsfYftE2iWfKR1i3HsV6WJOzGHs4rqiom5EgNs-P2k6_6U6xeoooMLZA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJaaxOBuI34joRshgYzrBOKA8
